subject,culture,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,bckgrd_description,focal_description,coder
SS1651690949027,US,FD,media/images/free_description/06-train-red.jpg,I see a train at a depot. It is outside on a sunny day. The train is stationary.,1,1,1,0,0,AT
SS1651690949027,US,FD,media/images/free_description/05-tiger.jpg,I see a tiger near a small body of water. It appears to be in the woods.,2,1,1,0,0,AT
SS1651690949027,US,FD,media/images/free_description/04-squirrel.jpg,I see a squirrel on a small tree. It appears to be in an urban park.,3,1,1,0,0,AT
SS1651690949027,US,FD,media/images/free_description/03-plane.jpg,I see a plane flying low above a river. It appears to be near a notable building.,4,1,1,0,0,AT
SS1651690949027,US,FD,media/images/free_description/02-bike.jpg,I see a bike on a rail. It appears to be on an old path.,5,1,1,0,0,AT
SS1651690949027,US,FD,media/images/free_description/01-boat-river.jpg,I see a boat run aground. It appears to be in the midst of a narrow canal with development on either side.,6,1,1,0,0,AT
SS1651690949027,US,FD,media/images/free_description/07-train-green.jpg,I see a train. It appears to be near a train stop and it is green.,7,1,1,0,0,AT
SS1651691043519,US,FD,media/images/free_description/06-train-red.jpg,There is a train sitting in front of the train station. The train is red and black. The building is made out of brick.,1,1,1,0,0,AT
SS1651691043519,US,FD,media/images/free_description/02-bike.jpg,There is a house in the background. There is a red bike on the cobblestone road.,2,1,0,0,0,AT
SS1651691043519,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel is in a tree. The tree is in front of a building. the building is made of bricks.,3,1,1,0,0,AT
SS1651691043519,US,FD,media/images/free_description/07-train-green.jpg,There is a green train coming out of a tunnel. There is a tall building in the background. The sky is blue and extremely clear.,4,1,1,0,0,AT
SS1651691043519,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger. The tiger is standing on a rock next to a body of water. The tiger is looking towards its left.,5,1,1,0,0,AT
SS1651691043519,US,FD,media/images/free_description/01-boat-river.jpg,There are two boats in the river. There is a church to the left of the river. One of the boats is a lot further away than the other.,6,1,1,0,0,AT
SS1651691043519,US,FD,media/images/free_description/03-plane.jpg,There is a plane flying over a body of water. There is a building in the background. ,7,1,1,0,0,AT
SS1651691175620,US,FD,media/images/free_description/03-plane.jpg,"I saw a plane going over water with overgrown trees in the background. One large building was seen in the background, and the sky was clear and blue.",1,1,1,0,0,AT
SS1651691175620,US,FD,media/images/free_description/05-tiger.jpg,"I saw a tiger stepping on a stone, staring at something. The stone was in water, and it looked like a forest. ",2,1,1,0,0,AT
SS1651691175620,US,FD,media/images/free_description/07-train-green.jpg,"I saw a green training leaving its station. There was a white apartment building in the background, and the sky was clear",3,1,1,0,0,AT
SS1651691175620,US,FD,media/images/free_description/06-train-red.jpg,I saw a red and black train in what looked like an industrial setting. The background building looked like a factory,4,1,1,0,0,AT
SS1651691175620,US,FD,media/images/free_description/02-bike.jpg,"I saw a bike parked next to a chained post, with lush green grass. A white colored building was in the background as well.",5,1,1,0,0,AT
SS1651691175620,US,FD,media/images/free_description/04-squirrel.jpg,"I saw a squirrel on the branch of a tree. I could see a what looked like a park in the background, with black lamp posts scattered around during day time",6,1,1,0,0,AT
SS1651691175620,US,FD,media/images/free_description/01-boat-river.jpg,I saw a boat parked next to a stairway which led to a residential area. A stream was running down the area.,7,1,1,0,0,AT
SS1651691207769,US,FD,media/images/free_description/01-boat-river.jpg,A river going through the countryside with a couple of small boats.  It's a sunny summer day.  There is a cottage along the left bank of the river.,1,1,0,0,0,AT
SS1651691207769,US,FD,media/images/free_description/02-bike.jpg,"A red bike is chained to a black iron fence.  It's daytime in the summer.  A building is behind the fence, just beyond a bit of tidy lawn.",2,1,1,0,0,AT
SS1651691207769,US,FD,media/images/free_description/06-train-red.jpg,A train station on a bright and sunny day.  There is a red and black steam locomotive parked out front.,3,1,0,0,0,AT
SS1651691207769,US,FD,media/images/free_description/03-plane.jpg,A military-style jet is flying low across a river.  The river is serpentine and the banks are lush.  The is a domed building in the background.  ,4,1,1,0,0,AT
SS1651691207769,US,FD,media/images/free_description/05-tiger.jpg,A tiger surveys the surroundings at a river's bank.  It looks like a quiet summer day on a lazy river.,5,1,1,0,0,AT
SS1651691207769,US,FD,media/images/free_description/04-squirrel.jpg,"A squirrel sits in a tree close to the camera.  In the back is a courtyard or public space of some kind, and a large institutional building beyond.",6,1,1,0,0,AT
SS1651691207769,US,FD,media/images/free_description/07-train-green.jpg,A train stopped on the tracks.  An apartment building in the background against a pale blue sky.,7,1,1,0,0,AT
SS1651691673018,US,FD,media/images/free_description/05-tiger.jpg,I saw a tiger take a peak at a movie river. The area is forested and the foliage is orange,1,1,1,0,0,AT
SS1651691673018,US,FD,media/images/free_description/03-plane.jpg,A large jet is seen flying very closely to a pond. There is a visible steeple in the background.,2,1,1,0,0,AT
SS1651691673018,US,FD,media/images/free_description/07-train-green.jpg,A green train with a yellow strip goes under a bridge with city apartments in the background.,3,1,1,0,0,AT
SS1651691673018,US,FD,media/images/free_description/06-train-red.jpg,An older locomotive with red and black stripes seen in the view here makes sense to me,4,1,1,0,0,AT
SS1651691673018,US,FD,media/images/free_description/01-boat-river.jpg,A boat rests on a smaller river bed with a nice looking cottage like house near the river.,5,1,1,0,0,AT
SS1651691673018,US,FD,media/images/free_description/02-bike.jpg,A red bike is chained to a fence link here with a nice lawn background for a building,6,1,1,0,0,AT
SS1651691673018,US,FD,media/images/free_description/04-squirrel.jpg,A fat squirrel rests on a tree branch. In the background is what looks like a college campus,7,1,1,0,0,AT
SS1651692016531,US,FD,media/images/free_description/07-train-green.jpg,It was a green train with some yellow numbers. It was pulling through a station near a city. ,1,1,1,0,0,AT
SS1651692016531,US,FD,media/images/free_description/01-boat-river.jpg,It was a small boat on a canal. It looked like a rural area somewhere.,2,1,1,0,0,AT
SS1651692016531,US,FD,media/images/free_description/04-squirrel.jpg,It was a grey squirrel sitting on a branch in a tree. There were some brick buildings in the background.,3,1,1,0,0,AT
SS1651692016531,US,FD,media/images/free_description/06-train-red.jpg,It was a shiny red and black antique train. It was at a station.,4,1,1,0,0,AT
SS1651692016531,US,FD,media/images/free_description/03-plane.jpg,It was a jet flying low over a lake. There was what looked like a temple in the back.,5,1,1,0,0,AT
SS1651692016531,US,FD,media/images/free_description/02-bike.jpg,It was a red bicycle that was chained to a post. It was Infront of a building with a green lawn,6,1,1,0,0,AT
SS1651692016531,US,FD,media/images/free_description/05-tiger.jpg,It was a large tiger. It was standing on some rocks near a river,7,1,1,0,0,AT
SS1651692160397,US,FD,media/images/free_description/01-boat-river.jpg,The picture is a beautiful landscape. It has a river with a small open wooden boat. The boat is tied upon the shore near a house.,1,1,0,0,0,AT
SS1651692160397,US,FD,media/images/free_description/05-tiger.jpg,This picture is of a tiger standing upon rocks at a river's edge. The tiger is growling at something unseen in the picture.,2,1,1,0,0,AT
SS1651692160397,US,FD,media/images/free_description/06-train-red.jpg,"The picture is of a train locomotive, number 60, in front of an engine house. It is red and black in color, and very old, but beautifully restored.",3,1,1,0,0,AT
SS1651692160397,US,FD,media/images/free_description/02-bike.jpg,"There is a red bicycle in front of a post, attached with a blue bike guard. There is a gray stone building in the background past a beautiful green lawn.",4,1,1,0,0,AT
SS1651692160397,US,FD,media/images/free_description/07-train-green.jpg,"A large green train locomotive is on its tracks near other tracks, roaring through a city. A tall building is in the background. A white fence is between them. It is daytime.",5,1,1,0,0,AT
SS1651692160397,US,FD,media/images/free_description/04-squirrel.jpg,"A plump gray and rust-colored squirrel is paused on a tree, in the sunshine. He is possibly alarmed to see a photographer.",6,1,1,0,0,AT
SS1651692160397,US,FD,media/images/free_description/03-plane.jpg,"A thick white aircraft seemingly hangs in midair above a body of water in what appears to be Washington, DC. The aircraft appears to be damaged.",7,1,1,0,0,AT
SS1651694070275,US,FD,media/images/free_description/04-squirrel.jpg,I saw a little sweet animal. This animal name is squirrel. This was a really beautiful animal.,1,1,1,0,0,AT
SS1651694070275,US,FD,media/images/free_description/02-bike.jpg,A cycles stand with a pillar.,2,1,1,0,0,AT
SS1651694070275,US,FD,media/images/free_description/06-train-red.jpg,Old train engine. ,3,1,1,0,0,AT
SS1651694070275,US,FD,media/images/free_description/07-train-green.jpg,A train wait in a station.,4,1,1,0,0,AT
SS1651694070275,US,FD,media/images/free_description/03-plane.jpg,A fighter jet going for war.,5,1,1,0,0,AT
SS1651694070275,US,FD,media/images/free_description/01-boat-river.jpg,boat,6,1,1,0,0,AT
SS1651694070275,US,FD,media/images/free_description/05-tiger.jpg,I was saw a boat.,7,0,1,0,0,AT
SS1651697396411,US,FD,media/images/free_description/01-boat-river.jpg,A boat on a lake. There are other boats in the distance,1,1,1,0,0,AT
SS1651697396411,US,FD,media/images/free_description/06-train-red.jpg,A red and black train at a station.,2,1,1,0,0,AT
SS1651697396411,US,FD,media/images/free_description/03-plane.jpg,A plane flying over a lake. There's a building in the distance,3,1,1,0,0,AT
SS1651697396411,US,FD,media/images/free_description/07-train-green.jpg,A green train at the station. There's a building in the distance,4,1,1,0,0,AT
SS1651697396411,US,FD,media/images/free_description/05-tiger.jpg,A tiger by a river. The tiger is looking at something,5,1,1,0,0,AT
SS1651697396411,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel on a branch. The background is blurry,6,1,1,0,0,AT
SS1651697396411,US,FD,media/images/free_description/02-bike.jpg,A red bike by a fence. There are more bikes in the distance,7,1,1,0,0,AT
SS1651868487521,US,FD,media/images/free_description/03-plane.jpg,There is a small jet flying above water. There are trees in the background and a building as well. ,1,1,1,0,0,AT
SS1651868487521,US,FD,media/images/free_description/04-squirrel.jpg,A close up view of a squirrel in a tree. The squirrel looks content. ,2,1,1,0,0,AT
SS1651868487521,US,FD,media/images/free_description/05-tiger.jpg,A stunning tiger standing on a rock near water. The tiger is looking to the side. ,3,1,1,0,0,AT
SS1651868487521,US,FD,media/images/free_description/02-bike.jpg,A bicycle chained to a metal pole. There is a nice green healthy looking lawn.,4,1,1,0,0,AT
